base_vh,base_vv,clear15,opt15,post_vh,post_vv,pre_vh,pre_vv,field_id,crop_class,d_vv,d_vh
0.8936438225581316,0.4961699519967316,0.40744901780546755,0.0,-22.874505662114945,-13.549070225941726,-24.024244401104447,-14.959283696730797,4400865,T20,1.4102134707890706,1.1497387389895017
0.849419083340957,0.5510474796450464,0.24750708992772852,0.0,-23.900939829637494,-13.947351426647343,-24.304164637900424,-14.909182808583589,4400880,T20,0.9618313819362463,0.40322480826293017
0.43331896551724136,0.0,0.0,0.0,-20.101393579602295,-7.024375188043052,-21.414323718003633,-7.927386943554109,4405407,T20,0.9030117555110566,1.312930138401338
0.7351849101440667,0.10103753368271413,0.0,0.0,-21.040768603986066,-12.598120393129767,-22.76417408511279,-13.018037309128072,4400894,T20,0.4199169159983054,1.723405481126722
0.9622142089918676,0.9989258861439313,0.21712444376246745,0.0,-22.783600956238534,-16.09879441291298,-25.204812582223113,-16.464128899719118,4400917,T20,0.36533448680613745,2.4212116259845793
0.9468542092304468,0.6722588925559222,0.0,0.0,-23.657735954141426,-14.89085285937963,-24.912218259560916,-15.361780759834014,4405143,T20,0.4709279004543845,1.25448230541949
1.0,0.7423874966316355,0.0,0.0,-24.57576688759711,-14.01093826622458,-25.076335060216852,-15.652720921796853,4400934,T20,1.641782655572273,0.5005681726197437
0.6644752289269781,0.06574313219065507,0.0,0.0,-22.491203383468772,-10.372756356455351,-22.873598603840012,-11.804584298100773,4400967,T20,1.4318279416454214,0.3823952203712402
0.717136597447133,0.008906458373023434,0.0,0.0,-21.977697643393952,-12.218498226243316,-23.337513472972788,-12.018487257798844,4400977,T20,-0.20001096844447197,1.3598158295788352
0.0,0.0,0.0,0.0,-18.585298923146173,-9.65124806907915,-18.096447742845005,-9.554949985942166,4404463,T20,-0.0962980831369844,-0.48885118030116814
0.6123615299323328,0.0,1.0,0.0,-21.12032367530764,-8.261167936182414,-22.20382013508833,-9.21411290187088,4404313,T20,0.9529449656884665,1.0834964597806866
0.7920357481809555,0.1828930718127175,0.0,0.0,-21.587528653978627,-13.686092690577953,-22.8058185967967,-14.177009859160643,4401013,T20,0.4909171685826905,1.2182899428180747
0.001891341464595443,0.0,0.0,0.0,-17.509683802594722,-9.503148722501304,-18.52325866657379,-10.445885972995967,4401027,T20,0.9427372504946625,1.0135748639790663
0.6064479744336874,0.26527399191653356,0.0,0.0,-22.51529702374893,-12.846468340909624,-22.21076235093534,-13.950478110018597,4401034,T20,1.1040097691089734,-0.30453467281358826
0.18970478104922944,0.0,0.0,0.0,-17.447168774753337,-10.88012441408593,-20.016096538924337,-11.439799587479095,4401046,T20,0.5596751733931651,2.5689277641710007
0.6480162209557212,0.26085050416483996,0.0,0.0,-19.912482839656562,-12.219374174351513,-22.551528330478774,-13.974928168978849,4401049,T20,1.755553994627336,2.6390454908222125
1.0,0.720050547598989,0.0,0.0,-23.466410635499933,-14.78093404997281,-25.639304130823163,-16.325443045997012,4401053,T20,1.5445089960242022,2.1728934953232297
0.6281879942087093,0.005512863347811562,0.0,0.0,-22.524086655109397,-14.008918995469665,-22.65517492211065,-12.744725231279713,4401074,T20,-1.2641937641899528,0.1310882670012532
