base_vh,base_vv,unit_id
0.006085430076067876,0.0,2709697
0.4456942622163909,0.0,2718734
0.7365623801435536,0.0,2718735
0.0,0.0,2719062
0.6693343427242738,0.0,2719004
0.6893540206532147,0.0,2719005
0.6553138118818317,0.0,2711040
0.37685769562413496,0.0,2719006
0.17545661590675657,0.0,2718008
0.1752074613796483,0.0,2722877
0.13680174111306867,0.0,2723964
0.20813955232837256,0.012830802928468556,2715780
0.39579142812935186,0.07420147030235227,2715782
0.46596712314845407,0.0,2715784
0.8376870627822546,0.09899133010795104,2722227
0.5066411396842557,0.01255076635213778,2725551
0.17834729998872645,0.0,2718007
0.329513747681173,0.0063219978122016525,2701086
0.0,0.0,2701104
0.0,0.0,2717201
0.7635243010433296,0.7512345449819923,2701124
0.8608832807570979,0.21010434360592084,2716272
0.8058553020989849,0.06568839802004674,2701149
0.0,0.0,2722234
0.5706630608974359,0.0,2701287
0.2061522963847331,0.021291149000733756,2701294
0.7528020430085736,0.3280844188746659,2725556
0.05159212445308702,0.0,2701328
0.5476067595182129,0.00018481967876247517,2701346
0.0,0.0,2701352
0.3775958354816467,0.05319637965200431,2701409
0.26794139557983604,0.0,2701414
0.3233320088916571,0.0,2722241
